school_type,grade_level,study_hours,depression,school_ID
3,2,6,16,38
3,4,3,21,38
3,4,6,23,38
3,5,3,10,38
3,4,5,18,38
3,9,3,15,38
3,6,5,7,38
3,3,1,15,38
3,4,5,11,38
3,7,3,6,38
3,1,0,23,38
3,8,4,7,38
3,5,2,4,38
3,3,2,2,38
3,6,2,21,38
3,5,2,11,38
3,2,10,17,38
3,2,3,14,38
3,3,3,10,38
3,7,3,23,38
3,5,1,7,38
3,9,2,5,38
3,5,4,18,38
3,3,5,9,38
3,5,7,17,38
3,7,6,6,38
3,4,6,16,38
3,2,3,21,38
3,7,4,4,38
3,2,4,5,38
3,4,2,14,38
3,2,6,15,38
3,2,0,17,38
3,2,5,17,38
3,3,1,10,38
3,4,3,15,38
3,6,5,16,38
3,4,3,19,38
3,2,5,13,38
3,7,4,25,38
3,6,3,16,38
3,3,5,5,38
3,2,3,19,38
3,3,3,21,38
3,5,3,4,38
3,4,2,10,38
3,10,8,8,38
3,8,4,21,38
3,9,2,12,38
3,4,4,19,38
3,10,1,14,38
3,5,3,3,38
3,3,7,18,38
3,1,5,17,38
3,2,4,9,38
3,5,4,3,38
3,2,2,7,38
3,6,2,19,38
3,5,4,22,38
3,2,3,6,38
3,5,2,16,38
3,5,0,10,38
3,6,6,5,38
3,5,4,3,38
3,6,4,15,38
3,2,0,22,38
3,3,4,21,38
3,4,3,6,38
3,3,2,26,38
3,5,3,4,38
3,5,3,21,38
3,5,6,21,38
3,4,4,7,38
3,4,8,17,38
3,5,3,18,38
3,5,1,14,38
3,3,4,15,38
3,4,5,15,38
3,4,1,16,38
3,2,3,8,38
3,8,1,12,38
3,4,0,12,38
3,2,2,13,38
3,2,3,15,38
3,1,2,5,38
3,6,1,13,38
3,4,7,15,38
3,4,2,12,38
3,3,6,7,38
3,6,3,8,38
3,8,9,17,38
3,6,3,15,38
3,4,2,15,38
3,4,2,10,38
3,2,1,3,38
3,4,1,8,38
3,6,4,3,38
3,3,2,10,38
3,3,3,14,38
3,6,1,11,38
3,6,3,2,38
3,5,3,10,38
3,3,8,7,38
3,5,5,0,38
3,2,4,33,38
3,4,1,13,38
3,5,2,4,38
3,5,4,8,38
3,3,1,4,38
3,6,1,5,38
3,4,3,14,38
3,6,1,14,38
3,6,0,0,38
3,4,4,9,38
3,1,3,17,38
3,3,4,11,38
3,6,2,11,38
3,3,5,15,38
3,3,2,17,38
3,3,1,9,38
3,3,6,10,38
3,4,4,6,38
3,3,2,23,38
3,4,6,11,38
3,7,3,12,38
3,8,4,12,38
3,3,3,8,38
3,5,4,14,38
3,7,5,14,38
3,2,1,3,38
3,5,1,16,38
3,7,0,15,38
3,6,3,9,38
3,4,4,9,38
3,1,2,10,38
3,3,4,18,38
3,8,9,14,38
3,4,2,5,38
3,6,7,5,38
3,4,3,7,38
3,3,4,23,38
3,7,4,9,38
3,6,4,11,38
3,1,5,19,38
3,8,5,4,38
3,5,4,12,38
3,5,1,13,38
3,5,2,16,38
3,5,2,14,38
3,6,5,16,38
3,7,3,22,38
3,6,3,9,38
3,2,2,17,38
3,4,2,12,38
3,6,2,26,38
3,5,1,13,38
3,3,7,9,38
3,8,7,13,38
3,5,4,12,38
3,3,2,29,38
3,3,5,12,38
3,4,5,28,38
3,8,5,16,38
3,7,2,6,38
3,4,6,12,38
3,4,3,12,38
3,5,6,12,38
3,3,6,16,38
3,8,9,9,38
3,4,0,9,38
3,6,3,16,38
3,7,1,30,38
3,5,7,14,38
3,3,3,11,38
3,6,4,0,38
3,1,5,15,38
3,1,0,9,38
3,5,5,24,38
3,6,8,4,38
3,7,0,7,38
3,2,5,5,38
3,3,2,17,38
3,7,4,9,38
3,3,4,16,38
3,7,2,9,38
3,6,4,4,38
3,6,6,19,38
3,4,1,2,38
3,6,1,6,38
3,6,3,3,38
3,2,4,2,38
3,4,4,16,38
3,7,3,11,38
3,6,6,10,38
3,7,3,14,38
3,7,2,6,38
3,3,1,15,38
3,7,2,0,38
3,3,1,9,38
3,7,0,0,38
3,5,4,9,38
3,4,5,16,38
3,6,6,9,38
3,2,0,19,38
3,4,6,22,38
3,4,4,9,38
3,3,2,9,38
3,3,4,10,38
3,2,0,16,38
3,6,4,4,38
3,6,5,13,38
3,3,6,19,38
3,9,4,8,38
3,4,5,13,38
3,8,3,8,38
3,6,3,22,38
3,6,4,22,38
3,6,7,3,38
3,6,2,28,38
3,4,8,5,38
3,1,3,5,38
3,10,0,12,38
3,4,5,13,38
3,3,1,20,38
3,1,6,8,38
3,5,3,6,38
3,2,4,7,38
3,3,3,11,38
3,6,5,8,38
3,2,1,7,38
3,11,2,9,38
3,4,2,11,38
3,5,1,7,38
3,7,6,12,38
3,4,2,12,38
3,3,2,18,38
3,1,2,9,38
3,3,7,11,38
3,2,0,13,38
3,5,2,21,38
3,6,2,12,38
3,4,1,6,38
3,4,1,14,38
3,2,6,7,38
3,6,4,8,38
3,7,3,6,38
3,3,6,29,38
3,6,0,8,38
3,6,5,5,38
3,4,3,6,38
3,6,6,13,38
3,4,4,7,38
3,2,0,19,38
3,3,2,5,38
3,2,6,11,38
3,5,4,13,38
3,6,1,4,38
3,4,5,11,38
3,3,1,23,38
3,6,6,11,38
3,3,1,0,38
3,8,3,4,38
3,1,4,8,38
3,6,6,6,38
3,3,1,24,38
3,4,6,9,38
3,7,3,19,38
3,6,5,8,38
3,4,3,5,38
3,5,9,9,38
3,9,6,12,38
3,6,2,6,38
3,3,3,8,38
3,4,3,15,38
3,6,1,12,38
3,3,7,18,38
3,6,5,10,38
3,3,2,13,38
3,7,1,12,38
3,10,2,17,38
3,3,2,13,38
3,8,2,19,38
3,4,2,3,38
3,7,8,19,38
3,2,2,1,38
3,7,7,13,38
3,3,2,12,38
3,3,9,13,38
3,4,3,4,38
3,7,4,8,38
3,7,4,15,38
3,2,4,7,38
3,4,3,6,38
3,4,4,13,38
3,4,1,12,38
3,4,5,2,38
3,4,2,14,38
3,7,0,6,38
3,4,6,8,38
3,3,8,14,38
3,3,3,17,38
3,1,7,3,38
3,2,5,11,38
3,6,4,6,38
3,6,2,15,38
3,6,2,9,38
3,4,3,19,38
3,5,2,13,38
3,1,2,4,38
3,7,4,13,38
3,9,5,17,38
3,8,3,11,38
3,5,0,14,38
3,1,4,18,38
3,3,6,0,38
3,6,0,2,38
3,5,6,17,38
3,3,0,12,38
3,5,3,7,38
3,5,2,11,38
3,9,4,1,38
3,8,2,4,38
3,6,4,19,38
3,4,7,19,38
3,2,3,10,38
3,7,1,17,38
3,3,8,25,38
3,5,3,16,38
3,3,8,14,38
3,2,2,13,38
3,2,3,6,38
3,3,4,9,38
3,4,1,22,38
3,6,1,22,38
3,4,2,3,38
3,4,3,25,38
3,3,2,2,38
3,4,0,19,38
3,3,4,21,38
3,4,4,12,38
3,5,4,12,38
3,6,5,14,38
3,6,0,22,38
3,4,6,13,38
3,1,4,14,38
3,3,1,21,38
3,3,2,20,38
3,2,3,20,38
3,7,3,7,38
3,4,4,11,38
3,2,3,9,38
3,7,5,11,38
3,7,2,17,38
3,5,5,13,38
3,4,5,4,38
3,2,7,7,38
3,3,10,7,38
3,3,4,9,38
3,4,3,21,38
3,5,5,15,38
3,2,0,11,38
3,3,1,9,38
3,4,3,14,38
3,2,0,16,38
3,8,5,9,38
3,5,4,28,38
3,7,3,16,38
3,5,2,7,38
3,4,3,14,38
3,7,2,9,38
3,3,5,11,38
3,2,3,28,38
3,6,2,19,38
3,8,1,13,38
3,4,1,3,38
3,1,2,6,38
3,4,0,18,38
3,5,3,11,38
3,4,1,4,38
3,2,3,23,38
3,5,3,10,38
3,2,4,14,38
3,5,2,14,38
3,4,3,9,38
3,5,3,9,38
3,6,5,11,38
3,6,4,16,38
3,5,5,10,38
3,2,1,12,38
3,6,6,6,38
3,8,2,6,38
3,8,0,27,38
3,5,2,12,38
3,3,4,28,38
3,5,4,14,38
3,6,2,16,38
3,6,1,4,38
3,6,5,20,38
3,4,4,16,38
3,5,3,2,38
3,5,0,13,38
3,4,3,10,38
3,5,1,8,38
3,6,3,1,38
3,4,3,19,38
3,9,2,14,38
3,7,6,2,38
3,4,2,11,38
3,3,8,13,38
3,6,4,18,38
3,5,3,5,38
3,3,3,6,38
3,2,2,29,38
3,5,1,18,38
3,5,3,10,38
3,11,3,23,38
3,4,1,12,38
3,4,1,21,38
3,5,1,4,38
3,5,3,0,38
3,5,7,4,38
3,8,3,13,38
3,4,5,17,38
3,2,2,10,38
3,4,9,7,38
3,3,1,11,38
3,4,4,14,38
3,2,4,7,38
3,3,1,19,38
3,3,1,8,38
3,2,6,6,38
3,4,0,11,38
3,5,3,13,38
3,5,7,5,38
3,3,4,18,38
3,4,2,11,38
3,4,4,19,38
3,5,6,13,38
3,3,5,10,38
3,4,3,15,38
3,7,4,14,38
3,6,6,4,38
3,6,7,20,38
3,5,6,14,38
3,1,4,16,38
3,5,3,8,38
3,6,0,6,38
3,2,1,13,38
3,2,5,24,38
3,5,3,20,38
3,2,1,9,38
3,10,6,12,38
3,5,2,13,38
3,4,1,10,38
3,4,1,0,38
3,4,3,5,38
3,8,1,22,38
3,6,5,20,38
3,2,9,15,38
3,2,9,6,38
3,5,2,10,38
3,6,7,21,38
3,3,2,26,38
3,5,3,2,38
3,3,2,15,38
3,4,3,24,38
3,2,2,12,38
3,5,2,16,38
3,3,2,13,38
3,5,1,9,38
3,7,3,4,38
3,2,1,18,38
3,5,2,2,38
3,1,2,2,38
3,2,5,17,38
3,6,1,12,38
3,5,1,10,38
3,5,4,20,38
3,2,2,29,38
3,2,4,8,38
3,6,5,14,38
3,4,2,1,38
3,7,7,21,38
3,4,6,9,38
3,4,6,8,38
3,2,3,17,38
3,2,1,13,38
3,4,2,17,38
3,1,1,7,38
3,5,5,5,38
3,4,0,8,38
3,5,2,4,38
3,4,6,10,38
3,3,2,21,38
3,1,6,6,38
3,4,1,13,38
3,1,4,14,38
3,6,0,9,38
3,3,4,18,38
3,4,1,15,38
3,3,1,12,38
3,3,8,14,38
3,6,4,12,38
3,9,6,13,38
3,3,7,20,38
3,4,0,20,38
3,5,2,5,38
3,6,3,3,38
3,5,7,3,38
3,5,5,9,38
3,5,4,13,38
3,7,3,8,38
3,7,1,20,38
3,1,5,10,38
3,4,5,12,38
3,5,1,6,38
3,9,5,10,38
3,5,1,4,38
3,5,6,13,38
3,6,1,20,38
3,3,2,5,38
3,9,4,3,38
3,3,0,8,38
3,4,4,6,38
3,2,1,16,38
3,3,1,16,38
3,1,0,5,38
3,2,2,8,38
3,4,4,9,38
3,4,6,10,38
3,4,5,11,38
3,3,6,3,38
3,4,5,12,38
3,4,1,14,38
3,5,0,9,38
3,7,1,17,38
3,3,4,7,38
3,6,1,24,38
3,2,6,21,38
3,6,7,13,38
3,3,4,19,38
3,7,7,17,38
3,8,5,14,38
3,6,1,14,38
3,1,2,9,38
3,7,4,22,38
3,6,0,20,38
3,5,7,29,38
3,2,5,6,38
3,8,3,5,38
3,5,5,1,38
3,3,1,17,38
3,9,0,8,38
3,4,4,14,38
3,7,4,16,38
3,4,1,7,38
3,3,1,14,38
3,5,1,8,38
3,1,4,11,38
3,2,4,25,38
3,2,3,9,38
3,3,4,4,38
3,4,5,5,38
3,3,4,22,38
3,4,2,25,38
3,1,2,12,38
3,5,1,17,38
3,6,4,8,38
3,5,2,13,38
3,4,2,10,38
3,7,0,8,38
3,5,3,8,38
3,5,3,17,38
3,7,1,7,38
3,8,5,15,38
3,4,7,25,38
3,3,0,10,38
3,6,3,14,38
3,6,4,12,38
3,7,5,8,38
3,9,4,14,38
3,5,5,5,38
3,6,1,13,38
3,3,4,15,38
3,2,7,9,39
3,2,4,15,39
3,6,4,22,39
3,1,3,8,39
3,6,1,2,39
3,3,3,10,39
3,1,4,14,39
3,1,3,24,39
3,2,5,7,39
3,4,4,21,39
3,2,2,4,39
3,4,5,18,39
3,4,6,13,39
3,3,2,12,39
3,5,1,9,39
3,5,1,11,39
3,2,1,0,39
3,2,2,17,39
3,7,3,7,39
3,5,4,1,39
3,2,2,7,39
3,6,3,10,39
3,1,2,22,39
3,4,0,21,39
3,6,1,9,39
3,2,2,14,39
3,3,3,17,39
3,1,0,12,39
3,5,1,2,39
3,3,1,17,39
3,5,1,10,39
3,4,1,8,39
3,3,4,10,39
3,5,6,4,39
3,4,2,7,39
3,5,5,9,39
3,4,2,0,39
3,4,4,8,39
3,5,4,14,39
3,4,4,17,39
3,3,3,12,39
3,5,4,6,39
3,3,2,13,39
3,4,4,17,39
3,5,6,6,39
3,1,3,11,39
3,5,4,8,39
3,10,2,19,39
3,4,0,2,39
3,7,2,1,39
3,5,2,2,39
3,6,1,4,39
3,5,3,7,39
3,7,4,0,39
3,6,8,10,39
3,7,2,8,39
3,4,7,26,39
3,2,8,16,39
3,4,4,16,39
3,3,2,6,39
3,4,0,8,39
3,2,2,5,39
3,3,3,14,39
3,4,4,19,39
3,3,6,12,39
3,5,4,27,39
3,6,2,12,39
3,10,6,10,39
3,4,0,24,39
3,6,2,21,39
3,3,5,9,39
3,5,5,1,39
3,2,2,9,39
3,5,1,23,39
3,5,1,14,39
3,6,7,16,39
3,2,3,6,39
3,4,3,2,39
3,3,1,18,39
3,6,3,14,39
3,6,4,15,39
3,7,2,22,39
3,1,2,14,39
3,5,2,14,39
3,5,4,18,39
3,5,3,9,39
3,3,0,7,39
3,4,3,7,39
3,9,3,11,39
3,5,3,13,39
3,6,3,1,39
3,9,3,1,39
3,6,6,6,39
3,2,1,0,39
3,2,3,6,39
3,3,1,5,39
3,4,6,7,39
3,8,2,10,39
3,7,3,9,39
3,7,6,7,39
3,5,1,1,39
3,6,3,11,39
3,7,4,2,39
3,4,2,6,39
3,5,5,15,39
3,5,1,18,39
3,2,4,19,39
3,1,4,19,39
3,1,2,5,39
3,8,7,17,39
3,5,5,17,39
3,1,6,15,39
3,4,3,19,39
3,4,7,11,39
3,6,4,7,39
3,5,0,10,39
3,2,3,13,39
3,5,4,7,39
3,7,1,15,39
3,12,5,26,39
3,6,2,6,39
3,9,3,26,39
3,6,7,6,39
3,3,7,20,39
3,7,2,6,39
3,2,4,13,39
3,5,5,13,39
3,8,1,13,39
3,5,4,5,39
3,3,3,12,39
3,1,4,22,39
3,2,4,9,39
3,5,2,18,39
3,4,5,7,39
3,4,0,13,39
3,2,2,4,39
3,3,7,19,39
3,4,4,11,39
3,2,2,7,39
3,7,5,13,39
3,2,5,16,39
3,5,3,7,39
3,5,3,17,39
3,4,3,26,39
3,6,2,19,39
3,4,4,8,39
3,1,1,4,39
3,4,3,11,39
3,5,6,6,39
3,3,2,15,39
3,2,2,22,39
3,3,1,24,39
3,4,7,19,39
3,3,2,5,39
3,6,2,10,39
3,3,1,15,39
3,6,5,23,39
3,4,4,11,39
3,7,1,10,39
3,3,4,22,39
3,3,4,9,39
3,4,2,4,39
3,7,3,5,39
3,4,3,20,39
3,5,7,22,39
3,6,5,2,39
3,1,3,16,39
3,4,4,8,39
3,4,1,4,39
3,3,1,15,39
3,6,1,7,39
3,3,5,11,39
3,6,5,7,39
3,7,2,2,39
3,5,8,1,39
3,4,2,2,39
3,8,2,10,39
3,1,4,15,39
3,6,1,18,39
3,2,1,7,39
3,2,2,3,39
3,1,1,13,39
3,3,4,11,39
3,5,4,10,39
3,3,0,12,39
3,6,6,7,39
3,3,2,20,39
3,8,1,8,39
3,4,3,27,39
3,7,0,2,39
3,9,6,17,39
3,5,2,19,39
3,8,3,16,39
3,2,0,21,39
3,2,4,10,39
3,5,2,27,39
3,4,0,10,39
3,2,0,23,39
3,8,1,12,39
3,4,0,13,39
3,4,2,7,39
3,5,0,5,39
3,5,4,9,39
3,4,1,7,39
3,4,6,2,39
3,2,1,10,39
3,6,6,9,39
3,5,4,13,39
3,4,4,2,39
3,3,1,8,39
3,5,1,10,39
3,8,3,14,39
3,4,5,23,39
3,5,2,18,39
3,5,2,16,39
3,2,1,4,39
3,5,1,22,39
3,1,4,8,39
3,5,4,13,39
3,2,3,17,39
3,5,0,5,39
3,5,4,11,39
3,2,1,13,39
3,3,1,17,39
3,5,6,8,39
3,3,4,16,39
3,6,2,16,39
3,3,3,11,39
3,4,2,10,39
3,3,4,6,39
3,4,4,20,39
3,5,2,15,39
3,10,3,7,39
3,7,3,5,39
3,4,2,5,39
3,5,6,6,39
3,5,3,2,39
3,3,1,13,39
3,5,5,26,39
3,5,1,5,39
3,7,3,13,39
3,4,0,25,39
3,5,0,14,39
3,4,3,16,39
3,10,0,4,39
3,2,8,7,39
3,3,4,9,39
3,5,4,4,39
3,3,0,14,39
3,5,1,10,39
3,4,3,12,39
3,7,3,10,39
3,5,10,12,39
3,4,1,8,39
3,5,2,3,39
3,2,3,9,39
3,3,3,9,39
3,5,2,8,39
3,3,7,5,39
3,6,5,3,39
3,2,6,11,39
3,1,2,24,39
3,3,6,21,39
3,4,6,11,39
3,4,0,9,39
3,4,1,21,39
3,4,5,19,39
3,5,2,24,39
3,8,4,6,39
3,4,2,6,39
3,3,5,24,39
3,2,3,11,39
3,4,3,20,39
3,7,6,16,39
3,6,5,20,39
3,6,1,10,39
3,5,2,15,39
3,7,3,14,39
3,3,9,7,39
3,2,2,9,39
3,6,3,23,39
3,5,4,19,39
3,2,3,17,39
3,2,4,10,39
3,3,2,6,39
3,4,1,8,39
3,3,4,11,39
3,2,2,10,39
3,4,1,11,39
3,3,1,12,39
3,6,0,4,39
3,3,5,7,39
3,3,2,13,39
3,5,2,12,39
3,4,0,1,39
3,5,2,7,39
3,8,7,15,39
3,2,4,13,39
3,6,5,10,39
3,6,0,13,39
3,6,0,15,39
3,2,1,1,39
3,3,3,6,39
3,5,1,18,39
3,5,0,3,39
3,4,1,7,39
3,2,3,12,39
3,5,3,8,39
3,2,3,16,39
3,6,0,10,39
3,5,6,11,39
3,1,10,7,39
3,5,6,8,39
3,3,2,8,39
3,7,1,20,39
3,3,1,5,39
3,5,2,9,39
3,7,0,12,39
3,8,9,13,39
3,6,1,19,39
3,3,7,11,39
3,1,4,7,39
3,6,4,8,39
3,4,1,11,39
3,5,3,18,39
3,6,2,8,39
3,7,1,23,39
3,1,0,5,39
3,6,3,3,39
3,4,6,8,39
3,2,2,5,39
3,7,7,11,39
3,2,1,11,39
3,2,11,7,39
3,3,1,7,39
3,1,0,16,39
3,3,2,9,39
3,3,4,4,39
3,4,3,11,39
3,7,1,13,39
3,3,6,16,39
3,6,2,20,39
3,2,3,9,39
3,4,1,10,39
3,6,1,9,39
3,4,2,4,39
3,1,3,19,39
3,4,2,12,39
3,7,4,17,39
3,3,5,7,39
3,7,5,9,39
3,3,5,4,39
3,6,0,3,39
3,6,2,22,39
3,1,1,15,39
3,2,2,20,39
3,3,10,6,39
3,4,4,8,39
3,5,0,11,39
3,1,2,12,39
3,4,1,0,39
3,5,3,8,39
3,1,1,7,39
3,4,0,9,39
3,3,3,21,39
3,5,4,11,39
3,2,0,7,39
3,4,6,5,39
3,1,8,12,39
3,4,2,16,39
3,6,7,28,39
3,4,4,15,39
3,6,4,6,39
3,2,4,13,39
3,6,2,20,39
3,6,3,6,39
3,4,2,6,39
3,3,0,6,39
3,2,2,7,39
3,7,3,18,39
3,5,4,16,39
3,3,2,18,39
3,1,13,23,39
3,5,2,7,39
3,2,3,13,39
3,3,6,26,39
3,2,4,15,39
3,4,2,8,39
3,5,2,7,39
3,5,4,12,39
3,5,4,22,39
3,4,5,19,39
3,2,6,17,39
3,3,3,16,39
3,5,6,7,39
3,5,2,16,39
3,5,3,12,39
3,4,1,2,39
3,3,3,18,39
3,9,1,16,39
3,4,4,10,39
3,5,4,15,39
3,6,3,11,39
3,4,3,8,39
3,3,2,11,39
3,6,1,16,39
3,3,2,29,39
3,5,4,24,39
3,7,2,13,39
3,6,1,5,39
3,4,1,16,39
3,4,2,14,39
3,1,2,14,39
3,3,4,17,39
3,3,4,11,39
3,3,2,26,39
3,2,5,8,39
3,4,3,15,39
3,3,1,9,39
3,6,10,7,39
3,5,0,5,39
3,7,1,5,39
3,6,4,13,39
3,6,2,14,39
3,4,3,10,39
3,9,2,10,39
3,1,4,12,39
3,5,2,4,39
3,2,0,12,39
3,3,1,17,39
3,3,0,11,39
3,3,7,13,39
3,3,4,9,39
3,5,4,22,39
3,9,1,2,39
3,8,2,14,39
3,5,4,8,39
3,3,3,6,39
3,2,0,21,39
3,5,6,16,39
3,2,1,9,39
3,4,3,9,39
3,2,4,6,39
3,4,2,13,39
3,6,1,8,39
3,5,2,17,39
3,2,2,8,39
3,5,4,24,39
3,3,1,6,39
3,1,4,6,39
3,6,2,11,39
3,9,6,17,39
3,3,1,25,39
3,7,1,2,39
3,5,1,15,39
3,6,2,9,39
3,4,6,16,39
3,5,10,7,39
3,3,3,6,39
3,7,4,10,39
3,5,3,15,39
3,7,2,13,39
3,6,3,13,39
3,6,6,14,39
3,5,6,9,39
3,5,3,6,39
3,3,3,15,39
3,1,4,8,39
3,4,2,4,39
3,4,0,16,39
3,3,6,6,39
3,4,3,8,39
3,5,0,15,39
3,5,3,2,39
3,6,4,26,39
3,2,0,5,39
3,4,3,4,39
3,3,3,10,39
3,6,4,11,39
3,3,3,11,39
3,3,6,32,39
3,7,2,15,39
3,5,2,14,39
3,1,2,20,39
3,3,2,18,39
3,4,1,15,39
3,5,3,13,39
3,6,5,8,39
3,4,3,14,39
3,2,2,26,39
3,2,1,13,39
3,3,4,10,39
3,6,2,19,39
3,7,3,22,39
3,5,5,6,39
3,8,1,10,39
3,5,4,21,39
3,2,1,6,39
3,6,4,3,39
3,5,2,11,39
3,5,5,25,39
3,6,1,20,39
3,2,3,19,39
3,5,1,20,39
3,2,3,7,39
3,4,4,4,39
3,5,3,12,39
3,1,3,20,39
3,2,6,19,39
3,1,3,10,39
3,8,7,9,39
3,4,5,3,39
3,9,2,15,39
3,6,1,23,39
3,5,3,16,39
3,4,3,9,39
3,4,1,10,39
3,2,5,20,39
3,4,7,13,39
3,5,4,13,39
3,5,5,0,39
3,8,1,7,39
3,3,1,7,39
3,6,8,11,39
3,6,1,10,39
3,7,2,27,39
3,3,4,14,39
3,4,3,2,39
3,8,10,10,39
3,8,5,8,39
3,6,2,14,39
3,3,4,12,39
3,7,4,3,39
3,3,3,7,39
3,5,5,18,39
3,2,1,10,39
3,1,5,16,39
3,4,1,12,39
3,1,0,14,39
3,8,3,16,39
3,3,4,16,39
3,4,3,11,39
3,7,2,12,39
3,2,5,6,39
3,4,0,6,39
3,3,4,30,39
3,3,1,5,39
3,3,0,8,39
3,3,5,6,39
3,1,5,9,39
3,9,5,14,39
3,4,2,9,39
3,3,3,7,39
3,4,2,19,39
3,5,1,7,39
3,4,4,27,39
3,2,4,8,39
3,3,2,8,39
3,5,3,8,39
3,5,3,10,39
3,5,2,19,39
3,3,6,4,39
3,3,1,18,39
3,3,4,18,39
3,6,3,15,39
3,3,0,14,39
3,6,5,15,39
3,4,2,15,39
3,3,3,10,39
3,6,3,12,39
3,6,4,4,39
3,3,2,15,39
3,5,1,4,39
3,4,3,6,39
3,1,2,9,39
3,4,2,5,39
3,6,3,9,39
3,2,2,14,39
3,6,4,1,39
3,6,4,27,39
3,4,0,21,39
3,5,4,6,39
3,6,6,8,39
3,4,5,18,39
3,3,1,13,39
3,4,3,7,39
3,4,2,8,39
3,3,0,33,39
3,10,3,12,39
3,5,5,11,39
3,5,1,3,39
3,5,0,1,39
3,5,5,4,39
3,6,1,20,39
3,3,4,9,39
3,5,4,4,39
3,1,2,8,39
3,4,5,6,39
3,6,4,9,39
3,5,3,8,39
3,4,2,11,39
3,5,1,7,39
3,5,2,10,39
3,2,2,13,39
3,3,3,4,39
3,1,3,6,39
3,3,4,14,39
3,8,4,21,39
3,4,2,8,39
3,4,1,7,39
3,3,5,5,39
3,5,5,24,39
3,7,4,20,39
3,6,8,17,39
3,5,2,15,39
3,4,4,1,39
3,6,2,6,39
3,2,1,17,39
3,6,6,6,39
3,3,2,21,39
3,4,2,4,39
3,2,3,4,39
3,4,5,1,39
3,4,1,16,39
3,7,2,5,39
3,1,7,18,39
3,6,4,7,39
3,5,4,6,39
3,2,0,4,39
3,8,2,17,39
3,5,2,4,39
3,5,3,8,39
3,7,3,3,39
3,2,0,5,39
3,2,3,5,39
3,3,0,8,39
3,3,5,18,39
3,4,7,11,39
3,4,6,12,39
3,7,3,9,39
3,4,6,14,39
3,4,2,24,39
3,2,4,12,39
3,4,0,6,39
3,5,3,9,39
3,7,7,26,39
3,4,1,15,39
3,2,4,12,39
3,4,5,11,39
3,2,1,19,39
3,3,2,9,39
3,4,1,10,39
3,4,5,0,39
3,4,3,11,39
3,5,3,15,39
3,5,4,7,39
3,8,2,13,39
3,8,6,23,39
3,5,6,16,39
3,5,2,16,39
3,7,5,22,39
3,2,2,13,39
3,3,3,13,39
3,3,2,12,39
3,4,5,10,39
3,6,6,8,39
3,1,0,12,39
3,8,2,25,39
3,1,1,14,39
3,4,1,4,39
3,9,7,17,39
3,2,1,7,39
3,3,1,12,39
3,5,5,17,39
3,8,1,9,39
3,3,3,11,39
3,8,6,8,39
3,7,2,13,39
3,6,3,4,39
3,3,3,8,39
3,3,3,18,39
3,5,4,4,39
3,3,8,30,39
3,4,3,19,39
3,1,5,19,39
3,4,1,26,39
3,2,9,16,39
3,4,2,1,39
3,1,7,8,39
3,6,1,22,39
3,4,2,1,39
3,3,2,25,39
3,2,0,6,39
3,4,0,22,39
3,9,4,21,39
3,4,2,3,39
3,5,1,15,39
3,9,3,34,39
3,7,6,13,39
3,4,2,7,39
3,7,2,19,39
3,3,3,14,39
3,6,2,11,39
3,4,3,7,39
3,4,1,16,39
3,1,2,11,39
3,3,3,5,39
3,2,6,24,39
3,2,4,16,39
3,4,3,14,39
3,3,3,22,39
3,3,1,10,39
3,2,2,11,39
3,6,4,7,39
3,4,1,5,39
3,3,3,17,39
3,2,0,16,39
3,6,2,9,39
3,3,3,18,39
3,4,7,16,39
3,7,0,17,39
3,2,2,10,39
3,6,2,15,39
3,3,2,11,39
3,2,3,0,39
3,4,0,27,39
3,3,0,14,39
3,4,6,8,39
3,5,1,7,39
3,2,4,10,39
3,3,4,8,39
3,5,5,8,39
3,2,0,16,39
3,5,5,16,39
3,4,7,23,39
3,6,4,6,39
3,3,3,6,39
3,4,4,13,39
3,2,2,14,39
3,5,1,12,39
3,1,3,16,39
3,2,2,15,39
3,3,5,11,39
3,6,6,17,39
3,4,7,8,39
3,4,5,5,39
3,2,1,11,39
3,6,2,8,39
3,6,5,16,39
3,1,4,21,39
3,6,0,14,39
3,2,5,2,39
3,5,4,21,39
3,5,2,13,39
3,3,2,16,39
3,5,5,14,39
3,5,1,29,39
3,5,7,13,39
3,2,5,1,39
3,5,1,5,39
3,7,4,17,39
3,4,2,6,39
3,4,0,4,39
3,4,3,28,39
3,2,6,12,39
3,3,0,14,39
3,6,2,2,39
3,5,1,13,39
3,4,4,17,39
3,4,1,19,39
3,5,4,8,39
3,3,4,18,39
3,2,3,16,39
3,4,5,14,39
3,8,7,19,39
3,3,6,12,39
3,3,2,13,39
3,5,7,24,39
3,3,1,13,39
3,5,3,24,39
3,2,1,21,39
3,2,5,5,39
3,6,6,22,39
3,2,2,10,39
3,2,3,15,39
3,2,3,11,39
3,3,5,10,39
3,9,2,17,39
3,5,1,11,39
3,12,4,16,39
3,2,2,12,39
3,5,1,11,39
3,5,3,12,39
3,4,0,18,39
3,6,2,1,39
3,5,2,14,39
3,7,5,21,39
3,4,4,21,39
3,3,2,10,39
3,5,7,20,39
3,5,1,12,39
3,8,3,8,39
3,4,5,5,39
3,6,3,16,39
3,2,5,7,39
3,5,4,12,39
3,3,1,10,39
3,5,4,2,39
3,5,3,21,39
3,4,6,9,39
3,5,5,23,39
3,3,6,6,39
3,4,7,15,39
